2015-05-11 23:48:42.7240|WARN|thread: 1|StandardUserErrors|Showing user error Failed to create a new commit.
2015-05-11 23:45:25.8028|INFO|thread:52|GitEnvironment|PATH is C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;C:\Users\carlos\AppData\Local\Apps\2.0\QWOZBM97.CX8\NMBHY1R1.P7T\gith..tion_317444273a93ac29_0002.000d_6a9b565322d28a14;C:\Users\carlos\AppData\Local\GitHub\lfs-amd64_0.5.0-pre2;C:\Program Files (x86)\MSBuild\12.0\bin;C:\Windows\System32
2015-05-11 23:45:25.8028|INFO|thread:52|ProcessWrapper|Starting: Process - FileName: 'C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'add --all "data/ModeloPrograWeb.s3db" ', Working Directory: C:\xampp\htdocs\PHPDocumentos\
2015-05-11 23:45:25.9039|INFO|thread:33|GitEnvironment|Process set up with this SSH Agent info: 5592:/tmp/ssh-OAfWLV4rFCx5/agent.5456
2015-05-11 23:45:25.9039|INFO|thread:33|GitEnvironment|PATH is C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;C:\Users\carlos\AppData\Local\Apps\2.0\QWOZBM97.CX8\NMBHY1R1.P7T\gith..tion_317444273a93ac29_0002.000d_6a9b565322d28a14;C:\Users\carlos\AppData\Local\GitHub\lfs-amd64_0.5.0-pre2;C:\Program Files (x86)\MSBuild\12.0\bin;C:\Windows\System32
2015-05-11 23:45:25.9039|INFO|thread:33|ProcessWrapper|Starting: Process - FileName: 'C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'add --all "img/css.png" ', Working Directory: C:\xampp\htdocs\PHPDocumentos\
2015-05-11 23:45:25.9739|INFO|thread:33|GitEnvironment|Process set up with this SSH Agent info: 5592:/tmp/ssh-OAfWLV4rFCx5/agent.5456
2015-05-11 23:45:25.9739|INFO|thread:33|GitEnvironment|PATH is C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;C:\Users\carlos\AppData\Local\Apps\2.0\QWOZBM97.CX8\NMBHY1R1.P7T\gith..tion_317444273a93ac29_0002.000d_6a9b565322d28a14;C:\Users\carlos\AppData\Local\GitHub\lfs-amd64_0.5.0-pre2;C:\Program Files (x86)\MSBuild\12.0\bin;C:\Windows\System32
2015-05-11 23:45:25.9739|INFO|thread:33|ProcessWrapper|Starting: Process - FileName: 'C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'add --all "img/doc.png" ', Working Directory: C:\xampp\htdocs\PHPDocumentos\
2015-05-11 23:45:26.0323|INFO|thread:33|GitEnvironment|Process set up with this SSH Agent info: 5592:/tmp/ssh-OAfWLV4rFCx5/agent.5456
2015-05-11 23:45:26.0323|INFO|thread:33|GitEnvironment|PATH is C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;C:\Users\carlos\AppData\Local\Apps\2.0\QWOZBM97.CX8\NMBHY1R1.P7T\gith..tion_317444273a93ac29_0002.000d_6a9b565322d28a14;C:\Users\carlos\AppData\Local\GitHub\lfs-amd64_0.5.0-pre2;C:\Program Files (x86)\MSBuild\12.0\bin;C:\Windows\System32
2015-05-11 23:45:26.0323|INFO|thread:33|ProcessWrapper|Starting: Process - FileName: 'C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'add --all "img/html.png" ', Working Directory: C:\xampp\htdocs\PHPDocumentos\
2015-05-11 23:45:26.0915|INFO|thread:33|GitEnvironment|Process set up with this SSH Agent info: 5592:/tmp/ssh-OAfWLV4rFCx5/agent.5456
2015-05-11 23:45:26.0915|INFO|thread:33|GitEnvironment|PATH is C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;C:\Users\carlos\AppData\Local\Apps\2.0\QWOZBM97.CX8\NMBHY1R1.P7T\gith..tion_317444273a93ac29_0002.000d_6a9b565322d28a14;C:\Users\carlos\AppData\Local\GitHub\lfs-amd64_0.5.0-pre2;C:\Program Files (x86)\MSBuild\12.0\bin;C:\Windows\System32
2015-05-11 23:45:26.0915|INFO|thread:33|ProcessWrapper|Starting: Process - FileName: 'C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'add --all "img/mp3.png" ', Working Directory: C:\xampp\htdocs\PHPDocumentos\
2015-05-11 23:45:26.1586|INFO|thread:33|GitEnvironment|Process set up with this SSH Agent info: 5592:/tmp/ssh-OAfWLV4rFCx5/agent.5456
2015-05-11 23:45:26.1586|INFO|thread:33|GitEnvironment|PATH is C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;C:\Users\carlos\AppData\Local\Apps\2.0\QWOZBM97.CX8\NMBHY1R1.P7T\gith..tion_317444273a93ac29_0002.000d_6a9b565322d28a14;C:\Users\carlos\AppData\Local\GitHub\lfs-amd64_0.5.0-pre2;C:\Program Files (x86)\MSBuild\12.0\bin;C:\Windows\System32
2015-05-11 23:45:26.1586|INFO|thread:33|ProcessWrapper|Starting: Process - FileName: 'C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'add --all "img/pdf.png" ', Working Directory: C:\xampp\htdocs\PHPDocumentos\
2015-05-11 23:45:26.2226|INFO|thread:33|GitEnvironment|Process set up with this SSH Agent info: 5592:/tmp/ssh-OAfWLV4rFCx5/agent.5456
2015-05-11 23:45:26.2226|INFO|thread:33|GitEnvironment|PATH is C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;C:\Users\carlos\AppData\Local\Apps\2.0\QWOZBM97.CX8\NMBHY1R1.P7T\gith..tion_317444273a93ac29_0002.000d_6a9b565322d28a14;C:\Users\carlos\AppData\Local\GitHub\lfs-amd64_0.5.0-pre2;C:\Program Files (x86)\MSBuild\12.0\bin;C:\Windows\System32
2015-05-11 23:45:26.2226|INFO|thread:33|ProcessWrapper|Starting: Process - FileName: 'C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'add --all "img/ppt.png" ', Working Directory: C:\xampp\htdocs\PHPDocumentos\
2015-05-11 23:45:26.2857|INFO|thread:33|GitEnvironment|Process set up with this SSH Agent info: 5592:/tmp/ssh-OAfWLV4rFCx5/agent.5456
2015-05-11 23:45:26.2857|INFO|thread:33|GitEnvironment|PATH is C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;C:\Users\carlos\AppData\Local\Apps\2.0\QWOZBM97.CX8\NMBHY1R1.P7T\gith..tion_317444273a93ac29_0002.000d_6a9b565322d28a14;C:\Users\carlos\AppData\Local\GitHub\lfs-amd64_0.5.0-pre2;C:\Program Files (x86)\MSBuild\12.0\bin;C:\Windows\System32
2015-05-11 23:45:26.2857|INFO|thread:33|ProcessWrapper|Starting: Process - FileName: 'C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'add --all "img/sql.png" ', Working Directory: C:\xampp\htdocs\PHPDocumentos\
2015-05-11 23:45:26.3487|INFO|thread:33|GitEnvironment|Process set up with this SSH Agent info: 5592:/tmp/ssh-OAfWLV4rFCx5/agent.5456
2015-05-11 23:45:26.3487|INFO|thread:33|GitEnvironment|PATH is C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;C:\Users\carlos\AppData\Local\Apps\2.0\QWOZBM97.CX8\NMBHY1R1.P7T\gith..tion_317444273a93ac29_0002.000d_6a9b565322d28a14;C:\Users\carlos\AppData\Local\GitHub\lfs-amd64_0.5.0-pre2;C:\Program Files (x86)\MSBuild\12.0\bin;C:\Windows\System32
2015-05-11 23:45:26.3487|INFO|thread:33|ProcessWrapper|Starting: Process - FileName: 'C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'add --all "img/txt.png" ', Working Directory: C:\xampp\htdocs\PHPDocumentos\
2015-05-11 23:45:26.4183|INFO|thread:33|GitEnvironment|Process set up with this SSH Agent info: 5592:/tmp/ssh-OAfWLV4rFCx5/agent.5456
2015-05-11 23:45:26.4183|INFO|thread:33|GitEnvironment|PATH is C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;C:\Users\carlos\AppData\Local\Apps\2.0\QWOZBM97.CX8\NMBHY1R1.P7T\gith..tion_317444273a93ac29_0002.000d_6a9b565322d28a14;C:\Users\carlos\AppData\Local\GitHub\lfs-amd64_0.5.0-pre2;C:\Program Files (x86)\MSBuild\12.0\bin;C:\Windows\System32
2015-05-11 23:45:26.4183|INFO|thread:33|ProcessWrapper|Starting: Process - FileName: 'C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'add --all "img/xls.png" ', Working Directory: C:\xampp\htdocs\PHPDocumentos\
2015-05-11 23:45:26.4779|INFO|thread:33|GitEnvironment|Process set up with this SSH Agent info: 5592:/tmp/ssh-OAfWLV4rFCx5/agent.5456
2015-05-11 23:45:26.4779|INFO|thread:33|GitEnvironment|PATH is C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;C:\Users\carlos\AppData\Local\Apps\2.0\QWOZBM97.CX8\NMBHY1R1.P7T\gith..tion_317444273a93ac29_0002.000d_6a9b565322d28a14;C:\Users\carlos\AppData\Local\GitHub\lfs-amd64_0.5.0-pre2;C:\Program Files (x86)\MSBuild\12.0\bin;C:\Windows\System32
2015-05-11 23:45:26.4779|INFO|thread:33|ProcessWrapper|Starting: Process - FileName: 'C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'add --all "views/partials/archivos.html" ', Working Directory: C:\xampp\htdocs\PHPDocumentos\
2015-05-11 23:45:26.5438|INFO|thread:33|GitEnvironment|Process set up with this SSH Agent info: 5592:/tmp/ssh-OAfWLV4rFCx5/agent.5456
2015-05-11 23:45:26.5438|INFO|thread:33|GitEnvironment|PATH is C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;C:\Users\carlos\AppData\Local\Apps\2.0\QWOZBM97.CX8\NMBHY1R1.P7T\gith..tion_317444273a93ac29_0002.000d_6a9b565322d28a14;C:\Users\carlos\AppData\Local\GitHub\lfs-amd64_0.5.0-pre2;C:\Program Files (x86)\MSBuild\12.0\bin;C:\Windows\System32
2015-05-11 23:45:26.5438|INFO|thread:33|ProcessWrapper|Starting: Process - FileName: 'C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'commit -F "C:\Users\carlos\AppData\Local\Temp\tmp8918.tmp" ', Working Directory: C:\xampp\htdocs\PHPDocumentos\
2015-05-11 23:45:26.7769|INFO|thread:33|AsyncReaderWriterLock|Released exclusive lock for operation 55: 'CreateCommit' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 23:45:26.8200|INFO|thread: 1|SyncButtonViewModel|Getting ahead/behind counts but skipping the fetch.
2015-05-11 23:45:26.8300|INFO|thread:50|AsyncReaderWriterLock|Acquiring concurrent lock for operation 56: 'LoadFilesInWorkingDirectory' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 23:45:26.8300|INFO|thread:50|AsyncReaderWriterLock|Acquired concurrent lock for operation 56: 'LoadFilesInWorkingDirectory' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 23:45:26.8300|INFO|thread:48|RepositoryConnection|Detecting ahead/behind info for branch: master.
2015-05-11 23:45:26.8561|INFO|thread:52|GitEnvironment|Process set up with this SSH Agent info: 5592:/tmp/ssh-OAfWLV4rFCx5/agent.5456
2015-05-11 23:45:26.8561|INFO|thread:52|GitEnvironment|PATH is C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;C:\Users\carlos\AppData\Local\Apps\2.0\QWOZBM97.CX8\NMBHY1R1.P7T\gith..tion_317444273a93ac29_0002.000d_6a9b565322d28a14;C:\Users\carlos\AppData\Local\GitHub\lfs-amd64_0.5.0-pre2;C:\Program Files (x86)\MSBuild\12.0\bin;C:\Windows\System32
2015-05-11 23:45:26.8561|INFO|thread:52|ProcessWrapper|Starting: Process - FileName: 'C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'status --untracked-files=all --porcelain -z ', Working Directory: C:\xampp\htdocs\PHPDocumentos\
2015-05-11 23:45:26.8641|INFO|thread:48|RepositoryConnection|branch stats: ahead 1, behind 2
2015-05-11 23:45:26.8871|INFO|thread: 1|GitEnvironment|Process set up with this SSH Agent info: 5592:/tmp/ssh-OAfWLV4rFCx5/agent.5456
2015-05-11 23:45:26.8871|INFO|thread: 1|GitEnvironment|PATH is C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;C:\Users\carlos\AppData\Local\Apps\2.0\QWOZBM97.CX8\NMBHY1R1.P7T\gith..tion_317444273a93ac29_0002.000d_6a9b565322d28a14;C:\Users\carlos\AppData\Local\GitHub\lfs-amd64_0.5.0-pre2;C:\Program Files (x86)\MSBuild\12.0\bin;C:\Windows\System32
2015-05-11 23:45:26.8871|INFO|thread: 1|ProcessWrapper|Starting: Process - FileName: 'C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'diff-tree --root -m -r -z --name-status 02b7f3e41663ca0ebf930f3fd0d0819205b7cd01 ', Working Directory: C:\xampp\htdocs\PHPDocumentos
2015-05-11 23:45:26.9021|INFO|thread: 1|GitEnvironment|Process set up with this SSH Agent info: 5592:/tmp/ssh-OAfWLV4rFCx5/agent.5456
2015-05-11 23:45:26.9021|INFO|thread: 1|GitEnvironment|PATH is C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;C:\Users\carlos\AppData\Local\Apps\2.0\QWOZBM97.CX8\NMBHY1R1.P7T\gith..tion_317444273a93ac29_0002.000d_6a9b565322d28a14;C:\Users\carlos\AppData\Local\GitHub\lfs-amd64_0.5.0-pre2;C:\Program Files (x86)\MSBuild\12.0\bin;C:\Windows\System32
2015-05-11 23:45:26.9021|INFO|thread: 1|ProcessWrapper|Starting: Process - FileName: 'C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'diff-tree --root -m -r -z --numstat 02b7f3e41663ca0ebf930f3fd0d0819205b7cd01 ', Working Directory: C:\xampp\htdocs\PHPDocumentos
2015-05-11 23:45:26.9231|INFO|thread:48|AsyncReaderWriterLock|Released concurrent lock for operation 56: 'LoadFilesInWorkingDirectory' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 23:45:35.8813|INFO|thread: 1|RepositoryHost|Log in from cache for login 'Tenorio9' to host 'https://api.github.com/' SUCCEEDED
2015-05-11 23:45:35.8813|INFO|thread: 1|SyncButtonViewModel|Starting sync for C:\xampp\htdocs\PHPDocumentos - master
2015-05-11 23:45:35.8813|INFO|thread:33|AsyncReaderWriterLock|Acquiring exclusive lock for operation 57: 'SyncBranch' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 23:45:35.8813|INFO|thread:51|AsyncReaderWriterLock|Acquired exclusive lock for operation 57: 'SyncBranch' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 23:45:35.8813|INFO|thread:22|GitClient|Sync has latest unpublished commit SHA: '02b7f3e41663ca0ebf930f3fd0d0819205b7cd01'
2015-05-11 23:45:35.8983|INFO|thread:22|GitEnvironment|Process set up with this SSH Agent info: 5592:/tmp/ssh-OAfWLV4rFCx5/agent.5456
2015-05-11 23:45:35.8983|INFO|thread:22|GitEnvironment|PATH is C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;C:\Users\carlos\AppData\Local\Apps\2.0\QWOZBM97.CX8\NMBHY1R1.P7T\gith..tion_317444273a93ac29_0002.000d_6a9b565322d28a14;C:\Users\carlos\AppData\Local\GitHub\lfs-amd64_0.5.0-pre2;C:\Program Files (x86)\MSBuild\12.0\bin;C:\Windows\System32
2015-05-11 23:45:35.8983|INFO|thread:22|ProcessWrapper|Starting: Process - FileName: 'C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'pull --progress --rebase --prune origin master ', Working Directory: C:\xampp\htdocs\PHPDocumentos\
2015-05-11 23:45:45.4757|INFO|thread:46|GitEnvironment|Process set up with this SSH Agent info: 5592:/tmp/ssh-OAfWLV4rFCx5/agent.5456
2015-05-11 23:45:45.4757|INFO|thread:46|GitEnvironment|PATH is C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;C:\Users\carlos\AppData\Local\Apps\2.0\QWOZBM97.CX8\NMBHY1R1.P7T\gith..tion_317444273a93ac29_0002.000d_6a9b565322d28a14;C:\Users\carlos\AppData\Local\GitHub\lfs-amd64_0.5.0-pre2;C:\Program Files (x86)\MSBuild\12.0\bin;C:\Windows\System32
2015-05-11 23:45:45.4757|INFO|thread:46|ProcessWrapper|Starting: Process - FileName: 'C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'rebase --abort ', Working Directory: C:\xampp\htdocs\PHPDocumentos\
2015-05-11 23:45:46.8091|INFO|thread:48|GitEnvironment|Process set up with this SSH Agent info: 5592:/tmp/ssh-OAfWLV4rFCx5/agent.5456
2015-05-11 23:45:46.8091|INFO|thread:48|GitEnvironment|PATH is C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;C:\Users\carlos\AppData\Local\Apps\2.0\QWOZBM97.CX8\NMBHY1R1.P7T\gith..tion_317444273a93ac29_0002.000d_6a9b565322d28a14;C:\Users\carlos\AppData\Local\GitHub\lfs-amd64_0.5.0-pre2;C:\Program Files (x86)\MSBuild\12.0\bin;C:\Windows\System32
2015-05-11 23:45:46.8091|INFO|thread:48|ProcessWrapper|Starting: Process - FileName: 'C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'merge origin/master ', Working Directory: C:\xampp\htdocs\PHPDocumentos\
2015-05-11 23:45:46.9572|INFO|thread:44|GitEnvironment|Process set up with this SSH Agent info: 5592:/tmp/ssh-OAfWLV4rFCx5/agent.5456
2015-05-11 23:45:46.9572|INFO|thread:44|GitEnvironment|PATH is C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;C:\Users\carlos\AppData\Local\Apps\2.0\QWOZBM97.CX8\NMBHY1R1.P7T\gith..tion_317444273a93ac29_0002.000d_6a9b565322d28a14;C:\Users\carlos\AppData\Local\GitHub\lfs-amd64_0.5.0-pre2;C:\Program Files (x86)\MSBuild\12.0\bin;C:\Windows\System32
2015-05-11 23:45:46.9572|INFO|thread:44|ProcessWrapper|Starting: Process - FileName: 'C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'pull --progress --prune origin master ', Working Directory: C:\xampp\htdocs\PHPDocumentos\
2015-05-11 23:45:49.4577|INFO|thread:40|AsyncReaderWriterLock|Released exclusive lock for operation 57: 'SyncBranch' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 23:45:49.4987|WARN|thread: 1|StandardUserErrors|Showing user error Syncing would overwrite your uncommitted changes. Please commit or discard your changes and try again.
GitHub.Helpers.PullWithWorkingDirectoryChangesGitException: From https://github.com/hernandezbb/PHPDocumentos
 * branch            master     -> FETCH_HEAD
error: Your local changes to the following files would be overwritten by merge:
	data/ModeloPrograWeb.s3db
	views/partials/archivos.html
Please, commit your changes or stash them before you can merge.
error: The following untracked working tree files would be overwritten by merge:
	img/css.png
	img/doc.png
	img/html.png
	img/mp3.png
	img/pdf.png
	img/ppt.png
	img/sql.png
	img/txt.png
	img/xls.png
Please move or remove them before you can merge.
Aborting ---> GitHub.IO.ProcessException: From https://github.com/hernandezbb/PHPDocumentos
 * branch            master     -> FETCH_HEAD
error: Your local changes to the following files would be overwritten by merge:
	data/ModeloPrograWeb.s3db
	views/partials/archivos.html
Please, commit your changes or stash them before you can merge.
error: The following untracked working tree files would be overwritten by merge:
	img/css.png
	img/doc.png
	img/html.png
	img/mp3.png
	img/pdf.png
	img/ppt.png
	img/sql.png
	img/txt.png
	img/xls.png
Please move or remove them before you can merge.
Aborting
   --- Fin del seguimiento de la pila de la excepción interna ---
2015-05-11 23:45:55.3441|INFO|thread: 1|SyncButtonViewModel|Completing sync for C:\xampp\htdocs\PHPDocumentos - master
2015-05-11 23:45:55.3441|INFO|thread:51|AsyncReaderWriterLock|Acquiring concurrent lock for operation 58: 'LoadHeadForRepo' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 23:45:55.3441|INFO|thread:47|AsyncReaderWriterLock|Acquired concurrent lock for operation 58: 'LoadHeadForRepo' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 23:45:55.4937|INFO|thread:32|AsyncReaderWriterLock|Released concurrent lock for operation 58: 'LoadHeadForRepo' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 23:45:55.4937|INFO|thread:46|AsyncReaderWriterLock|Acquiring concurrent lock for operation 59: 'LoadFilesInWorkingDirectory' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 23:45:55.4937|INFO|thread: 4|AsyncReaderWriterLock|Acquired concurrent lock for operation 59: 'LoadFilesInWorkingDirectory' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 23:45:55.5057|INFO|thread:33|GitClient|Loading commits for repo: C:\xampp\htdocs\PHPDocumentos
2015-05-11 23:45:55.5057|INFO|thread:43|GitEnvironment|Process set up with this SSH Agent info: 5592:/tmp/ssh-OAfWLV4rFCx5/agent.5456
2015-05-11 23:45:55.5057|INFO|thread:43|GitEnvironment|PATH is C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;C:\Users\carlos\AppData\Local\Apps\2.0\QWOZBM97.CX8\NMBHY1R1.P7T\gith..tion_317444273a93ac29_0002.000d_6a9b565322d28a14;C:\Users\carlos\AppData\Local\GitHub\lfs-amd64_0.5.0-pre2;C:\Program Files (x86)\MSBuild\12.0\bin;C:\Windows\System32
2015-05-11 23:45:55.5057|INFO|thread:43|ProcessWrapper|Starting: Process - FileName: 'C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'status --untracked-files=all --porcelain -z ', Working Directory: C:\xampp\htdocs\PHPDocumentos\
2015-05-11 23:45:55.5217|INFO|thread:33|RepositoryConnection|Loaded '1' commits for repo: C:\xampp\htdocs\PHPDocumentos\.
2015-05-11 23:45:55.5377|INFO|thread:46|GitClient|Loading commits for repo: C:\xampp\htdocs\PHPDocumentos
2015-05-11 23:45:55.5377|INFO|thread:46|RepositoryConnection|Loaded '23' commits for repo: C:\xampp\htdocs\PHPDocumentos\.
2015-05-11 23:45:55.8419|INFO|thread:47|AsyncReaderWriterLock|Released concurrent lock for operation 59: 'LoadFilesInWorkingDirectory' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 23:45:56.0943|INFO|thread: 1|SyncButtonViewModel|Getting ahead/behind counts but skipping the fetch.
2015-05-11 23:45:56.1003|INFO|thread: 4|RepositoryConnection|Detecting ahead/behind info for branch: master.
2015-05-11 23:45:56.1003|INFO|thread: 4|RepositoryConnection|branch stats: ahead 1, behind 2
2015-05-11 23:46:51.4667|INFO|thread: 1|RepositoryViewModel|Refreshing all information for repo
2015-05-11 23:46:51.4667|INFO|thread:48|AsyncReaderWriterLock|Acquiring concurrent lock for operation 60: 'LoadHeadForRepo' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 23:46:51.4667|INFO|thread:48|AsyncReaderWriterLock|Acquired concurrent lock for operation 60: 'LoadHeadForRepo' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 23:46:51.5218|INFO|thread:32|AsyncReaderWriterLock|Released concurrent lock for operation 60: 'LoadHeadForRepo' on resource C:\xampp\htdocs\PHPDocumentos\.git
